HOUSEID,PERSONID,URBRUR,WHYFROM,DRIVER,WHYTO,WHYTRP1S,HHFAMINC,TRIPPURP,WRKCOUNT,R_AGE,USULDRV,WEBUSE,WKFMHMXX,WRKTRANS,GCDWORK,CNTTDTR,NWALKTRP,NBIKETRP,DISTTOWK,TIMETOWK,HHSIZE,HHFAMINC2
10991385,1,0,6,0,1,1,9,1,0,65,1,0,0,1,-1,8,7,0,-9.0,-1,2,2
10991385,1,0,2,0,15,5,9,1,0,65,1,0,0,1,-1,8,7,0,-9.0,-1,2,2
10991385,1,0,15,0,3,3,9,0,0,65,1,0,0,1,-1,8,7,0,-9.0,-1,2,2
10991385,1,0,0,0,21,6,9,3,0,65,1,0,0,1,-1,8,7,0,-9.0,-1,2,2
10991385,1,0,21,0,3,3,9,3,0,65,1,0,0,1,-1,8,7,0,-9.0,-1,2,2
10991385,2,0,0,2,1,1,9,0,0,66,1,0,0,1,-1,6,1,0,-9.0,-1,2,2
10991385,2,0,2,2,1,1,9,1,0,66,1,0,0,1,-1,6,1,0,-9.0,-1,2,2
10991385,2,0,2,2,6,5,9,1,0,66,1,0,0,1,-1,6,1,0,-9.0,-1,2,2
10991385,2,0,6,2,1,1,9,1,0,66,1,0,0,1,-1,6,1,0,-9.0,-1,2,2
10991385,2,0,2,2,15,5,9,1,0,66,1,0,0,1,-1,6,1,0,-9.0,-1,2,2
10991385,2,0,15,2,3,3,9,0,0,66,1,0,0,1,-1,6,1,0,-9.0,-1,2,2
10998544,1,1,0,0,22,6,7,3,0,71,1,1,0,1,-1,3,3,0,-9.0,-1,2,0
10998544,1,1,22,0,22,6,7,1,0,71,1,1,0,1,-1,3,3,0,-9.0,-1,2,0
10998544,1,1,22,0,3,3,7,3,0,71,1,1,0,1,-1,3,3,0,-9.0,-1,2,0
10999840,1,1,0,0,6,5,9,0,0,63,1,0,0,1,-1,4,10,0,-9.0,-1,2,2
10999840,1,1,6,0,6,5,9,1,0,63,1,0,0,1,-1,4,10,0,-9.0,-1,2,2
10999840,1,1,6,0,6,5,9,1,0,63,1,0,0,1,-1,4,10,0,-9.0,-1,2,2
10999840,1,1,6,0,3,3,9,0,0,63,1,0,0,1,-1,4,10,0,-9.0,-1,2,2
10999840,2,1,0,0,6,5,9,0,0,63,1,0,0,1,-1,4,4,0,-9.0,-1,2,2
10999840,2,1,6,0,6,5,9,1,0,63,1,0,0,1,-1,4,4,0,-9.0,-1,2,2
10999840,2,1,6,0,6,5,9,1,0,63,1,0,0,1,-1,4,4,0,-9.0,-1,2,2
10999840,2,1,6,0,3,3,9,0,0,63,1,0,0,1,-1,4,4,0,-9.0,-1,2,2
11004835,1,0,0,0,7,6,4,3,3,46,1,1,0,1,-1,1,7,4,-9.0,-1,3,2
11004835,2,0,0,0,2,2,4,4,3,50,1,3,0,1,-1,2,5,0,-9.0,-1,3,2
11004835,2,0,3,0,3,3,4,4,3,50,1,3,0,1,-1,2,5,0,-9.0,-1,3,2
11004835,3,0,0,0,2,2,4,4,3,19,0,1,0,0,1,6,20,5,1.0,3,3,2
11004835,3,0,3,0,3,3,4,4,3,19,0,1,0,0,1,6,20,5,1.0,3,3,2
11004835,3,0,0,0,7,6,4,3,3,19,0,1,0,0,1,6,20,5,1.0,3,3,2
11004835,3,0,7,0,6,5,4,1,3,19,0,1,0,0,1,6,20,5,1.0,3,3,2
11004835,3,0,6,0,12,4,4,1,3,19,0,1,0,0,1,6,20,5,1.0,3,3,2
11004835,3,0,12,0,3,3,4,2,3,19,0,1,0,0,1,6,20,5,1.0,3,3,2
11007443,1,1,0,0,9,1,2,2,0,71,1,0,0,1,-1,6,7,0,-9.0,-1,2,0
11007443,1,1,9,0,9,1,2,1,0,71,1,0,0,1,-1,6,7,0,-9.0,-1,2,0
11007443,1,1,9,0,11,7,2,1,0,71,1,0,0,1,-1,6,7,0,-9.0,-1,2,0
11007443,1,1,11,0,9,1,2,1,0,71,1,0,0,1,-1,6,7,0,-9.0,-1,2,0
11007443,1,1,9,0,3,3,2,2,0,71,1,0,0,1,-1,6,7,0,-9.0,-1,2,0
11007443,1,1,0,0,28,1,2,2,0,71,1,0,0,1,-1,6,7,0,-9.0,-1,2,0
11007443,2,1,0,0,9,1,2,2,0,78,1,0,0,1,-1,3,7,0,-9.0,-1,2,0
11007443,2,1,9,0,11,7,2,1,0,78,1,0,0,1,-1,3,7,0,-9.0,-1,2,0
11007443,2,1,11,0,3,3,2,2,0,78,1,0,0,1,-1,3,7,0,-9.0,-1,2,0
11007715,1,0,0,2,1,1,2,0,1,76,1,0,0,1,-1,4,7,0,-9.0,-1,3,0
11007715,1,0,2,2,3,3,2,0,1,76,1,0,0,1,-1,4,7,0,-9.0,-1,3,0
11007715,1,0,0,2,6,5,2,0,1,76,1,0,0,1,-1,4,7,0,-9.0,-1,3,0
11007715,1,0,6,2,3,3,2,0,1,76,1,0,0,1,-1,4,7,0,-9.0,-1,3,0
11007715,2,0,0,0,2,2,2,4,1,40,1,0,0,1,-1,4,-8,7,-9.0,-1,3,0
11007715,2,0,3,0,3,3,2,4,1,40,1,0,0,1,-1,4,-8,7,-9.0,-1,3,0
11007715,2,0,0,0,6,5,2,0,1,40,1,0,0,1,-1,4,-8,7,-9.0,-1,3,0
11007715,2,0,6,0,3,3,2,0,1,40,1,0,0,1,-1,4,-8,7,-9.0,-1,3,0
11007715,3,0,0,1,2,2,2,4,1,14,1,0,0,1,-1,4,-1,-1,-1.0,-1,3,0
11007715,3,0,3,1,3,3,2,4,1,14,1,0,0,1,-1,4,-1,-1,-1.0,-1,3,0
11007715,3,0,0,1,7,6,2,3,1,14,1,0,0,1,-1,4,-1,-1,-1.0,-1,3,0
11007715,3,0,7,1,3,3,2,3,1,14,1,0,0,1,-1,4,-1,-1,-1.0,-1,3,0
11012018,1,0,35,0,21,6,4,1,2,53,1,1,0,1,8,2,10,0,20.0,-5,2,2
11012018,1,0,21,0,14,9,4,1,2,53,1,1,0,1,8,2,10,0,20.0,-5,2,2
11012018,2,0,0,0,15,5,4,0,2,56,0,1,0,3,3,9,1,0,5.0,15,2,2
11012018,2,0,15,0,2,2,4,1,2,56,0,1,0,3,3,9,1,0,5.0,15,2,2
11012018,2,0,3,0,3,3,4,4,2,56,0,1,0,3,3,9,1,0,5.0,15,2,2
11012018,2,0,0,0,23,1,4,2,2,56,0,1,0,3,3,9,1,0,5.0,15,2,2
11012018,2,0,23,0,16,10,4,1,2,56,0,1,0,3,3,9,1,0,5.0,15,2,2
11012018,2,0,16,0,17,11,4,1,2,56,0,1,0,3,3,9,1,0,5.0,15,2,2
11012018,2,0,17,0,3,3,4,4,2,56,0,1,0,3,3,9,1,0,5.0,15,2,2
11012018,2,0,0,0,21,6,4,3,2,56,0,1,0,3,3,9,1,0,5.0,15,2,2
11012018,2,0,21,0,3,3,4,3,2,56,0,1,0,3,3,9,1,0,5.0,15,2,2
11013985,1,1,0,0,6,5,8,0,0,82,1,0,0,1,-1,2,0,0,-9.0,-1,1,0
11013985,1,1,6,0,3,3,8,0,0,82,1,0,0,1,-1,2,0,0,-9.0,-1,1,0
11015943,1,0,0,0,28,1,1,2,2,52,3,1,0,3,1,7,25,0,1.0,10,2,2
11015943,1,0,29,0,6,5,1,1,2,52,3,1,0,3,1,7,25,0,1.0,10,2,2
11015943,1,0,6,0,6,5,1,1,2,52,3,1,0,3,1,7,25,0,1.0,10,2,2
11015943,1,0,6,0,6,5,1,1,2,52,3,1,0,3,1,7,25,0,1.0,10,2,2
11015943,1,0,6,0,3,3,1,0,2,52,3,1,0,3,1,7,25,0,1.0,10,2,2
11015943,1,0,0,0,28,1,1,2,2,52,3,1,0,3,1,7,25,0,1.0,10,2,2
11015943,1,0,29,0,28,1,1,1,2,52,3,1,0,3,1,7,25,0,1.0,10,2,2
11015943,2,0,0,0,2,2,1,4,2,57,0,3,0,6,6,2,7,0,13.0,30,2,2
11015943,2,0,3,0,3,3,1,4,2,57,0,3,0,6,6,2,7,0,13.0,30,2,2
11018391,1,0,0,0,2,2,14,4,1,28,0,1,0,0,3,3,4,0,7.0,15,1,1
11018391,1,0,3,0,4,1,14,1,1,28,0,1,0,0,3,3,4,0,7.0,15,1,1
11018391,1,0,4,0,3,3,14,2,1,28,0,1,0,0,3,3,4,0,7.0,15,1,1
11019419,1,0,0,0,6,5,9,0,2,50,1,1,0,1,0,4,2,1,-9.0,-1,4,2
11019419,1,0,6,0,15,5,9,1,2,50,1,1,0,1,0,4,2,1,-9.0,-1,4,2
11019419,1,0,15,0,21,6,9,1,2,50,1,1,0,1,0,4,2,1,-9.0,-1,4,2
11019419,1,0,21,0,3,3,9,3,2,50,1,1,0,1,0,4,2,1,-9.0,-1,4,2
11019419,3,0,0,1,6,5,9,0,2,13,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
11019419,3,0,6,1,15,5,9,1,2,13,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
11019419,3,0,15,1,21,6,9,1,2,13,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
11019419,3,0,21,1,3,3,9,3,2,13,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
11019419,4,0,0,1,6,5,9,0,2,8,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
11019419,4,0,6,1,15,5,9,1,2,8,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
11019419,4,0,15,1,21,6,9,1,2,8,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
11019419,4,0,21,1,3,3,9,3,2,8,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
11019763,1,0,35,0,26,10,4,1,2,66,1,1,3,1,4,6,1,0,4.0,-5,2,2
11019763,1,0,27,0,15,5,4,1,2,66,1,1,3,1,4,6,1,0,4.0,-5,2,2
11019763,1,0,15,0,0,0,4,1,2,66,1,1,3,1,4,6,1,0,4.0,-5,2,2
11019763,1,0,1,0,3,3,4,0,2,66,1,1,3,1,4,6,1,0,4.0,-5,2,2
11019763,1,0,0,0,35,6,4,3,2,66,1,1,3,1,4,6,1,0,4.0,-5,2,2
11019763,1,0,36,0,3,3,4,3,2,66,1,1,3,1,4,6,1,0,4.0,-5,2,2
11019763,2,0,0,0,30,1,4,0,2,59,0,3,0,0,3,8,0,0,6.0,12,2,2
11019763,2,0,30,0,30,1,4,1,2,59,0,3,0,0,3,8,0,0,6.0,12,2,2
11019763,2,0,30,0,30,1,4,1,2,59,0,3,0,0,3,8,0,0,6.0,12,2,2
11019763,2,0,30,0,9,1,4,1,2,59,0,3,0,0,3,8,0,0,6.0,12,2,2
11019763,2,0,9,0,30,1,4,1,2,59,0,3,0,0,3,8,0,0,6.0,12,2,2
11019763,2,0,30,0,3,3,4,0,2,59,0,3,0,0,3,8,0,0,6.0,12,2,2
11019763,2,0,0,0,35,6,4,3,2,59,0,3,0,0,3,8,0,0,6.0,12,2,2
11019763,2,0,36,0,3,3,4,3,2,59,0,3,0,0,3,8,0,0,6.0,12,2,2
11020200,1,0,0,0,2,2,0,4,2,22,0,3,0,0,31,4,3,0,35.0,35,5,0
11020200,1,0,3,0,0,0,0,1,2,22,0,3,0,0,31,4,3,0,35.0,35,5,0
11020200,1,0,1,0,17,11,0,1,2,22,0,3,0,0,31,4,3,0,35.0,35,5,0
11020200,1,0,17,0,3,3,0,4,2,22,0,3,0,0,31,4,3,0,35.0,35,5,0
11020200,3,0,0,1,6,5,0,0,2,14,1,0,0,1,-1,6,-1,-1,-1.0,-1,5,0
11020200,3,0,6,1,6,5,0,1,2,14,1,0,0,1,-1,6,-1,-1,-1.0,-1,5,0
11020200,3,0,6,1,21,6,0,1,2,14,1,0,0,1,-1,6,-1,-1,-1.0,-1,5,0
11020200,3,0,21,1,10,4,0,1,2,14,1,0,0,1,-1,6,-1,-1,-1.0,-1,5,0
11020200,3,0,10,1,7,6,0,1,2,14,1,0,0,1,-1,6,-1,-1,-1.0,-1,5,0
11020200,3,0,7,1,3,3,0,3,2,14,1,0,0,1,-1,6,-1,-1,-1.0,-1,5,0
11020200,4,0,0,1,10,4,0,2,2,1,1,0,0,1,-1,3,-1,-1,-1.0,-1,5,0
11020200,4,0,10,1,7,6,0,1,2,1,1,0,0,1,-1,3,-1,-1,-1.0,-1,5,0
11020200,4,0,7,1,3,3,0,3,2,1,1,0,0,1,-1,3,-1,-1,-1.0,-1,5,0
11020200,5,0,0,1,6,5,0,0,2,0,1,0,0,1,-1,6,-1,-1,-1.0,-1,5,0
11020200,5,0,6,1,6,5,0,1,2,0,1,0,0,1,-1,6,-1,-1,-1.0,-1,5,0
11020200,5,0,6,1,21,6,0,1,2,0,1,0,0,1,-1,6,-1,-1,-1.0,-1,5,0
11020200,5,0,21,1,10,4,0,1,2,0,1,0,0,1,-1,6,-1,-1,-1.0,-1,5,0
11020200,5,0,10,1,7,6,0,1,2,0,1,0,0,1,-1,6,-1,-1,-1.0,-1,5,0
11020200,5,0,7,1,3,3,0,3,2,0,1,0,0,1,-1,6,-1,-1,-1.0,-1,5,0
11023180,1,0,0,0,2,2,2,4,1,25,1,1,1,4,0,6,10,0,0.11,5,1,0
11023180,1,0,3,0,3,3,2,4,1,25,1,1,1,4,0,6,10,0,0.11,5,1,0
11023180,1,0,0,0,2,2,2,4,1,25,1,1,1,4,0,6,10,0,0.11,5,1,0
11023180,1,0,3,0,3,3,2,4,1,25,1,1,1,4,0,6,10,0,0.11,5,1,0
11023180,1,0,0,0,22,6,2,3,1,25,1,1,1,4,0,6,10,0,0.11,5,1,0
11023180,1,0,22,0,3,3,2,3,1,25,1,1,1,4,0,6,10,0,0.11,5,1,0
11027535,2,0,0,0,21,6,10,3,2,27,0,0,0,6,4,4,0,0,10.0,15,4,0
11027535,2,0,21,0,22,6,10,1,2,27,0,0,0,6,4,4,0,0,10.0,15,4,0
11027535,2,0,22,0,21,6,10,1,2,27,0,0,0,6,4,4,0,0,10.0,15,4,0
11027535,2,0,21,0,3,3,10,3,2,27,0,0,0,6,4,4,0,0,10.0,15,4,0
11028420,1,0,0,0,2,2,5,4,3,60,0,2,0,0,27,6,0,0,32.0,40,3,2
11028420,1,0,3,0,1,1,5,1,3,60,0,2,0,0,27,6,0,0,32.0,40,3,2
11028420,1,0,2,0,17,11,5,1,3,60,0,2,0,0,27,6,0,0,32.0,40,3,2
11028420,1,0,17,0,3,3,5,4,3,60,0,2,0,0,27,6,0,0,32.0,40,3,2
11028420,1,0,0,0,21,6,5,3,3,60,0,2,0,0,27,6,0,0,32.0,40,3,2
11028420,1,0,21,0,3,3,5,3,3,60,0,2,0,0,27,6,0,0,32.0,40,3,2
11028420,2,0,35,0,31,0,5,1,3,40,0,4,0,0,8,6,1,0,10.0,20,3,2
11028420,2,0,31,0,3,3,5,0,3,40,0,4,0,0,8,6,1,0,10.0,20,3,2
11028420,2,0,0,0,11,7,5,2,3,40,0,4,0,0,8,6,1,0,10.0,20,3,2
11028420,2,0,11,0,15,5,5,1,3,40,0,4,0,0,8,6,1,0,10.0,20,3,2
11028420,2,0,15,0,3,3,5,0,3,40,0,4,0,0,8,6,1,0,10.0,20,3,2
11028420,2,0,0,0,2,2,5,4,3,40,0,4,0,0,8,6,1,0,10.0,20,3,2
11028420,3,0,0,0,2,2,5,4,3,28,0,1,0,0,4,5,1,0,6.0,15,3,2
11028420,3,0,3,0,0,0,5,1,3,28,0,1,0,0,4,5,1,0,6.0,15,3,2
11028420,3,0,1,0,17,11,5,1,3,28,0,1,0,0,4,5,1,0,6.0,15,3,2
11028420,3,0,17,0,6,5,5,1,3,28,0,1,0,0,4,5,1,0,6.0,15,3,2
11028420,3,0,6,0,3,3,5,0,3,28,0,1,0,0,4,5,1,0,6.0,15,3,2
11029687,1,0,0,0,31,0,9,0,1,52,0,4,0,0,10,3,0,0,10.0,20,1,2
11029687,1,0,31,0,2,2,9,1,1,52,0,4,0,0,10,3,0,0,10.0,20,1,2
11029687,1,0,3,0,3,3,9,4,1,52,0,4,0,0,10,3,0,0,10.0,20,1,2
11030562,1,0,0,0,6,5,1,0,2,41,1,3,0,1,-1,10,21,0,-9.0,-1,4,2
11030562,1,0,6,0,3,3,1,0,2,41,1,3,0,1,-1,10,21,0,-9.0,-1,4,2
11030562,1,0,0,0,6,5,1,0,2,41,1,3,0,1,-1,10,21,0,-9.0,-1,4,2
11030562,1,0,6,0,3,3,1,0,2,41,1,3,0,1,-1,10,21,0,-9.0,-1,4,2
11030562,1,0,0,0,22,6,1,3,2,41,1,3,0,1,-1,10,21,0,-9.0,-1,4,2
11030562,1,0,22,0,3,3,1,3,2,41,1,3,0,1,-1,10,21,0,-9.0,-1,4,2
11030562,1,0,0,0,6,5,1,0,2,41,1,3,0,1,-1,10,21,0,-9.0,-1,4,2
11030562,1,0,6,0,3,3,1,0,2,41,1,3,0,1,-1,10,21,0,-9.0,-1,4,2
11030562,1,0,0,0,7,6,1,3,2,41,1,3,0,1,-1,10,21,0,-9.0,-1,4,2
11030562,1,0,7,0,3,3,1,3,2,41,1,3,0,1,-1,10,21,0,-9.0,-1,4,2
11030562,2,0,0,0,6,5,1,0,2,43,0,1,0,6,8,4,21,0,11.0,30,4,2
11030562,2,0,6,0,3,3,1,0,2,43,0,1,0,6,8,4,21,0,11.0,30,4,2
11030562,2,0,0,0,22,6,1,3,2,43,0,1,0,6,8,4,21,0,11.0,30,4,2
11030562,2,0,22,0,3,3,1,3,2,43,0,1,0,6,8,4,21,0,11.0,30,4,2
11030562,3,0,0,1,22,6,1,3,2,14,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
11030562,3,0,22,1,3,3,1,3,2,14,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
11030562,3,0,0,1,7,6,1,3,2,14,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
11030562,3,0,7,1,3,3,1,3,2,14,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
11036948,1,1,0,0,6,5,2,0,0,62,1,0,0,1,-1,4,5,0,-9.0,-1,2,0
11036948,1,1,6,0,3,3,2,0,0,62,1,0,0,1,-1,4,5,0,-9.0,-1,2,0
11036948,1,1,0,0,30,1,2,0,0,62,1,0,0,1,-1,4,5,0,-9.0,-1,2,0
11036948,1,1,30,0,3,3,2,0,0,62,1,0,0,1,-1,4,5,0,-9.0,-1,2,0
11036948,2,1,0,0,6,5,2,0,0,65,1,0,0,1,-1,4,5,0,-9.0,-1,2,0
11036948,2,1,6,0,3,3,2,0,0,65,1,0,0,1,-1,4,5,0,-9.0,-1,2,0
11036948,2,1,0,0,30,1,2,0,0,65,1,0,0,1,-1,4,5,0,-9.0,-1,2,0
11036948,2,1,30,0,3,3,2,0,0,65,1,0,0,1,-1,4,5,0,-9.0,-1,2,0
11037365,1,0,3,0,2,2,11,1,2,26,0,2,0,0,5,5,5,0,8.0,15,4,2
11037365,1,0,3,0,6,5,11,1,2,26,0,2,0,0,5,5,5,0,8.0,15,4,2
11037365,1,0,6,0,3,3,11,0,2,26,0,2,0,0,5,5,5,0,8.0,15,4,2
11037365,1,0,0,0,4,1,11,2,2,26,0,2,0,0,5,5,5,0,8.0,15,4,2
11037365,1,0,4,0,2,2,11,1,2,26,0,2,0,0,5,5,5,0,8.0,15,4,2
11037365,2,0,0,0,19,4,11,2,2,35,0,4,0,0,5,4,7,0,5.0,15,4,2
11037365,2,0,19,0,3,3,11,2,2,35,0,4,0,0,5,4,7,0,5.0,15,4,2
11037365,2,0,0,0,21,6,11,3,2,35,0,4,0,0,5,4,7,0,5.0,15,4,2
11037365,2,0,21,0,3,3,11,3,2,35,0,4,0,0,5,4,7,0,5.0,15,4,2
11037365,3,0,0,1,22,6,11,3,2,5,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
11037365,3,0,22,1,3,3,11,3,2,5,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
11037365,3,0,0,1,7,6,11,3,2,5,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
11037365,3,0,7,1,3,3,11,3,2,5,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
11037365,4,0,0,1,22,6,11,3,2,1,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
11037365,4,0,22,1,3,3,11,3,2,1,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
11037365,4,0,0,1,30,1,11,0,2,1,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
11037365,4,0,30,1,3,3,11,0,2,1,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,2
11037682,1,0,0,0,6,5,1,0,1,61,0,4,0,0,2,4,3,0,3.0,12,2,2
11037682,1,0,6,0,3,3,1,0,1,61,0,4,0,0,2,4,3,0,3.0,12,2,2
11037682,1,0,0,0,0,0,1,0,1,61,0,4,0,0,2,4,3,0,3.0,12,2,2
11037682,1,0,1,0,3,3,1,0,1,61,0,4,0,0,2,4,3,0,3.0,12,2,2
11037824,1,0,0,0,23,1,10,2,0,79,1,1,0,1,-1,6,1,0,-9.0,-1,2,0
11037824,1,0,23,0,3,3,10,2,0,79,1,1,0,1,-1,6,1,0,-9.0,-1,2,0
11037824,1,0,0,0,0,0,10,0,0,79,1,1,0,1,-1,6,1,0,-9.0,-1,2,0
11037824,1,0,1,0,3,3,10,0,0,79,1,1,0,1,-1,6,1,0,-9.0,-1,2,0
11037824,1,0,0,0,0,0,10,0,0,79,1,1,0,1,-1,6,1,0,-9.0,-1,2,0
11037824,1,0,1,0,3,3,10,0,0,79,1,1,0,1,-1,6,1,0,-9.0,-1,2,0
11037824,2,0,0,0,0,0,10,0,0,88,1,0,0,1,-1,4,7,0,-9.0,-1,2,0
11037824,2,0,1,0,3,3,10,0,0,88,1,0,0,1,-1,4,7,0,-9.0,-1,2,0
11037824,2,0,0,0,0,0,10,0,0,88,1,0,0,1,-1,4,7,0,-9.0,-1,2,0
11037824,2,0,1,0,3,3,10,0,0,88,1,0,0,1,-1,4,7,0,-9.0,-1,2,0
11038933,1,0,0,0,13,8,4,2,3,21,1,1,0,1,-1,3,5,0,-9.0,-1,6,2
11038933,1,0,13,0,15,5,4,1,3,21,1,1,0,1,-1,3,5,0,-9.0,-1,6,2
11038933,1,0,15,0,3,3,4,0,3,21,1,1,0,1,-1,3,5,0,-9.0,-1,6,2
11038933,2,0,0,0,2,2,4,4,3,34,0,1,0,0,10,2,5,1,12.0,45,6,2
11038933,2,0,3,0,3,3,4,4,3,34,0,1,0,0,10,2,5,1,12.0,45,6,2
11038988,1,0,0,2,0,0,8,0,0,52,1,3,0,1,-1,2,0,0,-9.0,-1,1,0
11038988,1,0,1,2,3,3,8,0,0,52,1,3,0,1,-1,2,0,0,-9.0,-1,1,0
11798349,1,0,0,0,6,5,10,0,1,56,1,0,0,1,-1,5,7,0,-9.0,-1,2,0
11798349,1,0,6,0,6,5,10,1,1,56,1,0,0,1,-1,5,7,0,-9.0,-1,2,0
11798349,1,0,6,0,3,3,10,0,1,56,1,0,0,1,-1,5,7,0,-9.0,-1,2,0
11798349,1,0,0,0,6,5,10,0,1,56,1,0,0,1,-1,5,7,0,-9.0,-1,2,0
11798349,1,0,6,0,3,3,10,0,1,56,1,0,0,1,-1,5,7,0,-9.0,-1,2,0
11798349,2,0,0,0,6,5,10,0,1,63,1,0,0,1,-1,5,1,0,-9.0,-1,2,0
11798349,2,0,6,0,6,5,10,1,1,63,1,0,0,1,-1,5,1,0,-9.0,-1,2,0
11798349,2,0,6,0,3,3,10,0,1,63,1,0,0,1,-1,5,1,0,-9.0,-1,2,0
11798349,2,0,0,0,6,5,10,0,1,63,1,0,0,1,-1,5,1,0,-9.0,-1,2,0
11798349,2,0,6,0,3,3,10,0,1,63,1,0,0,1,-1,5,1,0,-9.0,-1,2,0
11801052,1,0,0,0,2,2,12,4,2,33,0,5,0,0,11,5,2,0,20.0,30,4,1
11801052,1,0,3,0,16,10,12,1,2,33,0,5,0,0,11,5,2,0,20.0,30,4,1
11801052,1,0,16,0,17,11,12,1,2,33,0,5,0,0,11,5,2,0,20.0,30,4,1
11801052,1,0,17,0,10,4,12,1,2,33,0,5,0,0,11,5,2,0,20.0,30,4,1
11801052,1,0,10,0,3,3,12,2,2,33,0,5,0,0,11,5,2,0,20.0,30,4,1
11801052,2,0,0,0,12,4,12,2,2,31,0,5,0,0,8,7,2,0,15.0,45,4,1
11801052,2,0,12,0,2,2,12,1,2,31,0,5,0,0,8,7,2,0,15.0,45,4,1
11801052,2,0,3,0,0,0,12,1,2,31,0,5,0,0,8,7,2,0,15.0,45,4,1
11801052,2,0,1,0,17,11,12,1,2,31,0,5,0,0,8,7,2,0,15.0,45,4,1
11801052,2,0,17,0,23,1,12,1,2,31,0,5,0,0,8,7,2,0,15.0,45,4,1
11801052,2,0,23,0,3,3,12,2,2,31,0,5,0,0,8,7,2,0,15.0,45,4,1
11801052,2,0,0,0,22,6,12,3,2,31,0,5,0,0,8,7,2,0,15.0,45,4,1
11801052,3,0,0,1,13,8,12,2,2,9,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,1
11801052,3,0,13,1,13,8,12,1,2,9,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,1
11801052,3,0,13,1,10,4,12,1,2,9,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,1
11801052,3,0,10,1,3,3,12,2,2,9,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,1
11801052,4,0,0,1,13,8,12,2,2,3,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,1
11801052,4,0,13,1,10,4,12,1,2,3,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,1
11801052,4,0,10,1,3,3,12,2,2,3,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,1
11801052,4,0,0,1,22,6,12,3,2,3,1,0,0,1,-1,4,-1,-1,-1.0,-1,4,1
11801922,1,0,0,0,20,1,11,2,0,77,1,1,0,1,-1,2,0,3,-9.0,-1,1,2
11801922,1,0,20,0,3,3,11,2,0,77,1,1,0,1,-1,2,0,3,-9.0,-1,1,2
11807166,1,0,0,0,25,12,7,2,1,24,0,1,0,0,10,6,21,0,13.0,20,1,0
11807166,1,0,25,0,3,3,7,2,1,24,0,1,0,0,10,6,21,0,13.0,20,1,0
11807166,1,0,0,0,21,6,7,3,1,24,0,1,0,0,10,6,21,0,13.0,20,1,0
11807166,1,0,21,0,3,3,7,3,1,24,0,1,0,0,10,6,21,0,13.0,20,1,0
11807166,1,0,0,0,0,0,7,0,1,24,0,1,0,0,10,6,21,0,13.0,20,1,0
11807166,1,0,1,0,3,3,7,0,1,24,0,1,0,0,10,6,21,0,13.0,20,1,0
11807371,1,0,0,0,15,5,6,0,1,65,1,1,0,1,-1,9,3,3,-9.0,-1,2,2
11807371,1,0,15,0,1,1,6,1,1,65,1,1,0,1,-1,9,3,3,-9.0,-1,2,2
11807371,1,0,2,0,30,1,6,1,1,65,1,1,0,1,-1,9,3,3,-9.0,-1,2,2
11807371,1,0,30,0,25,12,6,1,1,65,1,1,0,1,-1,9,3,3,-9.0,-1,2,2
11807371,1,0,25,0,1,1,6,1,1,65,1,1,0,1,-1,9,3,3,-9.0,-1,2,2
11807371,1,0,2,0,3,3,6,0,1,65,1,1,0,1,-1,9,3,3,-9.0,-1,2,2
11807371,1,0,0,0,16,10,6,2,1,65,1,1,0,1,-1,9,3,3,-9.0,-1,2,2
11807371,1,0,16,0,21,6,6,1,1,65,1,1,0,1,-1,9,3,3,-9.0,-1,2,2
11807371,1,0,21,0,3,3,6,3,1,65,1,1,0,1,-1,9,3,3,-9.0,-1,2,2
11807371,2,0,0,0,27,6,6,3,1,66,1,0,0,1,0,4,0,0,-9.0,-1,2,2
11807371,2,0,28,0,2,2,6,1,1,66,1,0,0,1,0,4,0,0,-9.0,-1,2,2
