R_AGE,DRIVER,TIMETOWK,NBIKETRP,NWALKTRP,URBRUR,WHYTRP1S,HOUSEID,GCDWORK,PERSONID,WHYTO,HHFAMINC2,WHYFROM,HHSIZE,WRKTRANS,CNTTDTR,WRKCOUNT,HHFAMINC,WEBUSE,TRIPPURP,WKFMHMXX
55,Yes,15,0,20,Urban,EatMeal,10000045,2,1,GetMeal,VeryLow,Home,1,Car,5,1,15K-20K,Skip,HBSHOP,Skip
55,Yes,15,0,20,Urban,Family,10000045,2,1,BuyService,VeryLow,GetMeal,1,Car,5,1,15K-20K,Skip,NHB,Skip
55,Yes,15,0,20,Urban,ToWork,10000045,2,1,GoToWork,VeryLow,BuyService,1,Car,5,1,15K-20K,Skip,NHB,Skip
55,Yes,15,0,20,Urban,EatMeal,10000045,2,1,GetMeal,VeryLow,GoToWork,1,Car,5,1,15K-20K,Skip,NHB,Skip
55,Yes,15,0,20,Urban,ReturnHome,10000045,2,1,Home,VeryLow,GetMeal,1,Car,5,1,15K-20K,Skip,HBSHOP,Skip
44,Yes,5,3,7,Urban,Family,10001574,0,1,FamilyPersonalBusiness,High,Home,4,Car,12,3,55K-60K,AlmostEveryday,HBO,Skip
44,Yes,5,3,7,Urban,EatMeal,10001574,0,1,GetMeal,High,FamilyPersonalBusiness,4,Car,12,3,55K-60K,AlmostEveryday,NHB,Skip
44,Yes,5,3,7,Urban,ServePassenger,10001574,0,1,TransportSomeone,High,GetMeal,4,Car,12,3,55K-60K,AlmostEveryday,NHB,Skip
44,Yes,5,3,7,Urban,ReturnHome,10001574,0,1,Home,High,TransportSomeone,4,Car,12,3,55K-60K,AlmostEveryday,HBO,Skip
44,Yes,5,3,7,Urban,Family,10001574,0,1,FamilyPersonalBusiness,High,Home,4,Car,12,3,55K-60K,AlmostEveryday,HBO,Skip
44,Yes,5,3,7,Urban,Shopping,10001574,0,1,BuyGoods,High,FamilyPersonalBusiness,4,Car,12,3,55K-60K,AlmostEveryday,NHB,Skip
44,Yes,5,3,7,Urban,ReturnHome,10001574,0,1,Home,High,BuyGoods,4,Car,12,3,55K-60K,AlmostEveryday,HBSHOP,Skip
44,Yes,5,3,7,Urban,ServePassenger,10001574,0,1,TransportSomeone,High,Home,4,Car,12,3,55K-60K,AlmostEveryday,HBO,Skip
44,Yes,5,3,7,Urban,EatMeal,10001574,0,1,GetMeal,High,TransportSomeone,4,Car,12,3,55K-60K,AlmostEveryday,NHB,Skip
44,Yes,5,3,7,Urban,ReturnHome,10001574,0,1,Home,High,GetMeal,4,Car,12,3,55K-60K,AlmostEveryday,HBSHOP,Skip
44,Yes,5,3,7,Urban,EatMeal,10001574,0,1,GetMeal,High,Home,4,Car,12,3,55K-60K,AlmostEveryday,HBSHOP,Skip
44,Yes,5,3,7,Urban,ReturnHome,10001574,0,1,Home,High,GetMeal,4,Car,12,3,55K-60K,AlmostEveryday,HBSHOP,Skip
42,Yes,10,0,0,Urban,SocialRecreation,10001574,3,2,HangOut,High,Home,4,Car,4,3,55K-60K,AlmostEveryday,HBSOCREC,Skip
42,Yes,10,0,0,Urban,EatMeal,10001574,3,2,SocialEvent,High,HangOut,4,Car,4,3,55K-60K,AlmostEveryday,NHB,Skip
42,Yes,10,0,0,Urban,EatMeal,10001574,3,2,GetMeal,High,SocialEvent,4,Car,4,3,55K-60K,AlmostEveryday,NHB,Skip
42,Yes,10,0,0,Urban,ReturnHome,10001574,3,2,Home,High,GetMeal,4,Car,4,3,55K-60K,AlmostEveryday,HBSHOP,Skip
14,Skip,-1,-1,-1,Urban,SocialRecreation,10001574,-1,3,HangOut,High,Home,4,Skip,4,3,55K-60K,Skip,HBSOCREC,Skip
14,Skip,-1,-1,-1,Urban,EatMeal,10001574,-1,3,SocialEvent,High,HangOut,4,Skip,4,3,55K-60K,Skip,NHB,Skip
14,Skip,-1,-1,-1,Urban,EatMeal,10001574,-1,3,GetMeal,High,SocialEvent,4,Skip,4,3,55K-60K,Skip,NHB,Skip
14,Skip,-1,-1,-1,Urban,ReturnHome,10001574,-1,3,Home,High,GetMeal,4,Skip,4,3,55K-60K,Skip,HBSHOP,Skip
17,Yes,20,7,7,Urban,Family,10001574,7,4,AttorneyAccountant,High,Home,4,Car,5,3,55K-60K,AlmostEveryday,HBO,Skip
17,Yes,20,7,7,Urban,EatMeal,10001574,7,4,GetMeal,High,AttorneyAccountant,4,Car,5,3,55K-60K,AlmostEveryday,NHB,Skip
17,Yes,20,7,7,Urban,ToWork,10001574,7,4,GoToWork,High,GetMeal,4,Car,5,3,55K-60K,AlmostEveryday,NHB,Skip
17,Yes,20,7,7,Urban,EatMeal,10001574,7,4,GetMeal,High,GoToWork,4,Car,5,3,55K-60K,AlmostEveryday,NHB,Skip
17,Yes,20,7,7,Urban,ReturnHome,10001574,7,4,Home,High,GetMeal,4,Car,5,3,55K-60K,AlmostEveryday,HBSHOP,Skip
39,Yes,-1,0,0,Urban,ServePassenger,10003738,-1,1,PickUpSomeone,VeryLow,Home,2,Skip,4,1,15K-20K,Skip,HBO,Skip
39,Yes,-1,0,0,Urban,Medical,10003738,-1,1,MedicalService,VeryLow,PickUpSomeone,2,Skip,4,1,15K-20K,Skip,NHB,Skip
39,Yes,-1,0,0,Urban,ServePassenger,10003738,-1,1,DropSomeoneOff,VeryLow,MedicalService,2,Skip,4,1,15K-20K,Skip,NHB,Skip
39,Yes,-1,0,0,Urban,ReturnHome,10003738,-1,1,Home,VeryLow,DropSomeoneOff,2,Skip,4,1,15K-20K,Skip,HBO,Skip
17,Yes,-1,0,10,Urban,School,10003738,-1,2,GoSchoolAsStudent,VeryLow,Home,2,Skip,4,1,15K-20K,Skip,HBO,Skip
17,Yes,-1,0,10,Urban,Medical,10003738,-1,2,MedicalService,VeryLow,GoSchoolAsStudent,2,Skip,4,1,15K-20K,Skip,NHB,Skip
17,Yes,-1,0,10,Urban,ServePassenger,10003738,-1,2,DropSomeoneOff,VeryLow,MedicalService,2,Skip,4,1,15K-20K,Skip,NHB,Skip
17,Yes,-1,0,10,Urban,ReturnHome,10003738,-1,2,Home,VeryLow,DropSomeoneOff,2,Skip,4,1,15K-20K,Skip,HBO,Skip
77,Yes,-1,0,3,Urban,Shopping,10004007,-1,1,BuyGoods,VeryLow,Home,1,Skip,10,0,10K-15K,OnceMonth,HBSHOP,Skip
77,Yes,-1,0,3,Urban,Family,10004007,-1,1,AttorneyAccountant,VeryLow,BuyGoods,1,Skip,10,0,10K-15K,OnceMonth,NHB,Skip
77,Yes,-1,0,3,Urban,Shopping,10004007,-1,1,BuyGoods,VeryLow,AttorneyAccountant,1,Skip,10,0,10K-15K,OnceMonth,NHB,Skip
77,Yes,-1,0,3,Urban,Shopping,10004007,-1,1,BuyGoods,VeryLow,BuyGoods,1,Skip,10,0,10K-15K,OnceMonth,NHB,Skip
77,Yes,-1,0,3,Urban,Shopping,10004007,-1,1,BuyGoods,VeryLow,BuyGoods,1,Skip,10,0,10K-15K,OnceMonth,NHB,Skip
77,Yes,-1,0,3,Urban,EatMeal,10004007,-1,1,GetMeal,VeryLow,BuyGoods,1,Skip,10,0,10K-15K,OnceMonth,NHB,Skip
77,Yes,-1,0,3,Urban,ServePassenger,10004007,-1,1,DropSomeoneOff,VeryLow,GetMeal,1,Skip,10,0,10K-15K,OnceMonth,NHB,Skip
77,Yes,-1,0,3,Urban,ReturnHome,10004007,-1,1,Home,VeryLow,DropSomeoneOff,1,Skip,10,0,10K-15K,OnceMonth,HBO,Skip
77,Yes,-1,0,3,Urban,Other,10004007,-1,1,Other,VeryLow,Home,1,Skip,10,0,10K-15K,OnceMonth,HBO,Skip
77,Yes,-1,0,3,Urban,ReturnHome,10004007,-1,1,Home,VeryLow,Other,1,Skip,10,0,10K-15K,OnceMonth,HBO,Skip
56,Yes,3,0,2,Urban,Shopping,10007334,1,1,BuyGas,High,Home,3,Other,7,2,75K-80K,SeveralWeek,HBSHOP,OnceMonthMore
56,Yes,3,0,2,Urban,WorkRelated,10007334,1,1,OtherWorkRelated,High,BuyGas,3,Other,7,2,75K-80K,SeveralWeek,NHB,OnceMonthMore
56,Yes,3,0,2,Urban,ToWork,10007334,1,1,GoToWork,High,OtherWorkRelated,3,Other,7,2,75K-80K,SeveralWeek,NHB,OnceMonthMore
56,Yes,3,0,2,Urban,Family,10007334,1,1,BuyService,High,GoToWork,3,Other,7,2,75K-80K,SeveralWeek,NHB,OnceMonthMore
56,Yes,3,0,2,Urban,Shopping,10007334,1,1,BuyGoods,High,BuyService,3,Other,7,2,75K-80K,SeveralWeek,NHB,OnceMonthMore
56,Yes,3,0,2,Urban,ReturnWork,10007334,1,1,ReturnToWork,High,BuyGoods,3,Other,7,2,75K-80K,SeveralWeek,NHB,OnceMonthMore
56,Yes,3,0,2,Urban,ReturnHome,10007334,1,1,Home,High,ReturnToWork,3,Other,7,2,75K-80K,SeveralWeek,HBW,OnceMonthMore
45,Yes,35,0,0,Urban,Other,10007334,6,2,SchoolOrReligiousActivity,High,Home,3,Car,6,2,75K-80K,OnceWeek,HBO,Skip
45,Yes,35,0,0,Urban,ReturnHome,10007334,6,2,Home,High,SchoolOrReligiousActivity,3,Car,6,2,75K-80K,OnceWeek,HBO,Skip
45,Yes,35,0,0,Urban,ToWork,10007334,6,2,GoToWork,High,Home,3,Car,6,2,75K-80K,OnceWeek,HBW,Skip
45,Yes,35,0,0,Urban,ReturnHome,10007334,6,2,Home,High,GoToWork,3,Car,6,2,75K-80K,OnceWeek,HBW,Skip
45,Yes,35,0,0,Urban,ServePassenger,10007334,6,2,PickUpSomeone,High,Home,3,Car,6,2,75K-80K,OnceWeek,HBO,Skip
45,Yes,35,0,0,Urban,ReturnHome,10007334,6,2,Home,High,PickUpSomeone,3,Car,6,2,75K-80K,OnceWeek,HBO,Skip
15,No,-1,-1,-1,Urban,School,10007334,-1,3,GoSchoolAsStudent,High,Home,3,Skip,4,2,75K-80K,Skip,HBO,Skip
15,No,-1,-1,-1,Urban,School,10007334,-1,3,GoSchoolAsStudent,High,GoSchoolAsStudent,3,Skip,4,2,75K-80K,Skip,NHB,Skip
15,No,-1,-1,-1,Urban,ServePassenger,10007334,-1,3,TransportSomeone,High,GoSchoolAsStudent,3,Skip,4,2,75K-80K,Skip,NHB,Skip
15,No,-1,-1,-1,Urban,ReturnHome,10007334,-1,3,Home,High,TransportSomeone,3,Skip,4,2,75K-80K,Skip,HBO,Skip
47,Yes,30,0,5,Urban,ServePassenger,10021406,11,1,DropSomeoneOff,High,Home,4,Car,11,2,80K-100K,AlmostEveryday,HBO,FewYear
47,Yes,30,0,5,Urban,ToWork,10021406,11,1,GoToWork,High,DropSomeoneOff,4,Car,11,2,80K-100K,AlmostEveryday,NHB,FewYear
47,Yes,30,0,5,Urban,ServePassenger,10021406,11,1,PickUpSomeone,High,GoToWork,4,Car,11,2,80K-100K,AlmostEveryday,NHB,FewYear
47,Yes,30,0,5,Urban,ReturnHome,10021406,11,1,Home,High,PickUpSomeone,4,Car,11,2,80K-100K,AlmostEveryday,HBO,FewYear
47,Yes,30,0,5,Urban,Family,10021406,11,1,BuyService,High,Home,4,Car,11,2,80K-100K,AlmostEveryday,HBSHOP,FewYear
47,Yes,30,0,5,Urban,ServePassenger,10021406,11,1,PickUpSomeone,High,BuyService,4,Car,11,2,80K-100K,AlmostEveryday,NHB,FewYear
47,Yes,30,0,5,Urban,ReturnHome,10021406,11,1,Home,High,PickUpSomeone,4,Car,11,2,80K-100K,AlmostEveryday,HBO,FewYear
47,Yes,30,0,5,Urban,ServePassenger,10021406,11,1,DropSomeoneOff,High,Home,4,Car,11,2,80K-100K,AlmostEveryday,HBO,FewYear
47,Yes,30,0,5,Urban,ReturnHome,10021406,11,1,Home,High,DropSomeoneOff,4,Car,11,2,80K-100K,AlmostEveryday,HBO,FewYear
47,Yes,30,0,5,Urban,ServePassenger,10021406,11,1,PickUpSomeone,High,Home,4,Car,11,2,80K-100K,AlmostEveryday,HBO,FewYear
47,Yes,30,0,5,Urban,ReturnHome,10021406,11,1,Home,High,PickUpSomeone,4,Car,11,2,80K-100K,AlmostEveryday,HBO,FewYear
46,Yes,25,0,0,Urban,ServePassenger,10021406,7,2,DropSomeoneOff,High,Home,4,SUV,5,2,80K-100K,OnceWeek,HBO,Skip
46,Yes,25,0,0,Urban,ToWork,10021406,7,2,GoToWork,High,DropSomeoneOff,4,SUV,5,2,80K-100K,OnceWeek,NHB,Skip
46,Yes,25,0,0,Urban,Shopping,10021406,7,2,BuyGoods,High,GoToWork,4,SUV,5,2,80K-100K,OnceWeek,NHB,Skip
46,Yes,25,0,0,Urban,ServePassenger,10021406,7,2,PickUpSomeone,High,BuyGoods,4,SUV,5,2,80K-100K,OnceWeek,NHB,Skip
46,Yes,25,0,0,Urban,ReturnHome,10021406,7,2,Home,High,PickUpSomeone,4,SUV,5,2,80K-100K,OnceWeek,HBO,Skip
13,Skip,-1,-1,-1,Urban,School,10021406,-1,3,GoSchoolAsStudent,High,Home,4,Skip,5,2,80K-100K,Skip,HBO,Skip
13,Skip,-1,-1,-1,Urban,ServePassenger,10021406,-1,3,TakeAndWait,High,GoSchoolAsStudent,4,Skip,5,2,80K-100K,Skip,NHB,Skip
13,Skip,-1,-1,-1,Urban,ReturnHome,10021406,-1,3,Home,High,TakeAndWait,4,Skip,5,2,80K-100K,Skip,HBO,Skip
13,Skip,-1,-1,-1,Urban,Family,10021406,-1,3,PTA,High,Home,4,Skip,5,2,80K-100K,Skip,HBO,Skip
13,Skip,-1,-1,-1,Urban,ReturnHome,10021406,-1,3,Home,High,PTA,4,Skip,5,2,80K-100K,Skip,HBO,Skip
8,Skip,-1,-1,-1,Urban,School,10021406,-1,4,GoSchoolAsStudent,High,Home,4,Skip,3,2,80K-100K,Skip,HBO,Skip
8,Skip,-1,-1,-1,Urban,SocialRecreation,10021406,-1,4,HangOut,High,GoSchoolAsStudent,4,Skip,3,2,80K-100K,Skip,NHB,Skip
8,Skip,-1,-1,-1,Urban,ReturnHome,10021406,-1,4,Home,High,HangOut,4,Skip,3,2,80K-100K,Skip,HBSOCREC,Skip
60,Yes,45,0,4,Rural,ToWork,10022047,25,1,GoToWork,High,Home,2,Car,2,1,65K-70K,SeveralWeek,HBW,Skip
60,Yes,45,0,4,Rural,ReturnHome,10022047,25,1,Home,High,GoToWork,2,Car,2,1,65K-70K,SeveralWeek,HBW,Skip
63,Yes,-1,0,0,Rural,ServePassenger,10022047,-1,2,DropSomeoneOff,High,Home,2,Skip,9,1,65K-70K,SeveralWeek,HBO,Skip
63,Yes,-1,0,0,Rural,Family,10022047,-1,2,BuyService,High,DropSomeoneOff,2,Skip,9,1,65K-70K,SeveralWeek,NHB,Skip
63,Yes,-1,0,0,Rural,Shopping,10022047,-1,2,BuyGoods,High,BuyService,2,Skip,9,1,65K-70K,SeveralWeek,NHB,Skip
63,Yes,-1,0,0,Rural,Shopping,10022047,-1,2,BuyGoods,High,BuyGoods,2,Skip,9,1,65K-70K,SeveralWeek,NHB,Skip
63,Yes,-1,0,0,Rural,Family,10022047,-1,2,BuyService,High,BuyGoods,2,Skip,9,1,65K-70K,SeveralWeek,NHB,Skip
63,Yes,-1,0,0,Rural,ReturnHome,10022047,-1,2,Home,High,BuyService,2,Skip,9,1,65K-70K,SeveralWeek,HBSHOP,Skip
63,Yes,-1,0,0,Rural,Shopping,10022047,-1,2,BuyGoods,High,Home,2,Skip,9,1,65K-70K,SeveralWeek,HBSHOP,Skip
63,Yes,-1,0,0,Rural,ServePassenger,10022047,-1,2,PickUpSomeone,High,BuyGoods,2,Skip,9,1,65K-70K,SeveralWeek,NHB,Skip
63,Yes,-1,0,0,Rural,ReturnHome,10022047,-1,2,Home,High,PickUpSomeone,2,Skip,9,1,65K-70K,SeveralWeek,HBO,Skip
56,Yes,-1,0,1,Urban,SocialRecreation,10031197,-1,1,VisitFriends,High,Home,1,Skip,2,0,50K-55K,Skip,HBSOCREC,Skip
56,Yes,-1,0,1,Urban,ReturnHome,10031197,-1,1,Home,High,VisitFriends,1,Skip,2,0,50K-55K,Skip,HBSOCREC,Skip
52,Yes,-1,0,5,Urban,Shopping,10035289,-1,1,BuyGoods,High,Home,2,Skip,4,1,80K-100K,AlmostEveryday,HBSHOP,Skip
52,Yes,-1,0,5,Urban,ReturnHome,10035289,-1,1,Home,High,BuyGoods,2,Skip,4,1,80K-100K,AlmostEveryday,HBSHOP,Skip
52,Yes,-1,0,5,Urban,SocialRecreation,10035289,-1,1,GoToGym,High,Home,2,Skip,4,1,80K-100K,AlmostEveryday,HBSOCREC,Skip
52,Yes,-1,0,5,Urban,ReturnHome,10035289,-1,1,Home,High,GoToGym,2,Skip,4,1,80K-100K,AlmostEveryday,HBSOCREC,Skip
54,Yes,50,0,0,Urban,ToWork,10035289,18,2,GoToWork,High,Home,2,SUV,4,1,80K-100K,AlmostEveryday,HBW,FewYear
54,Yes,50,0,0,Urban,WorkRelated,10035289,18,2,OtherWorkRelated,High,GoToWork,2,SUV,4,1,80K-100K,AlmostEveryday,NHB,FewYear
54,Yes,50,0,0,Urban,Shopping,10035289,18,2,BuyGoods,High,OtherWorkRelated,2,SUV,4,1,80K-100K,AlmostEveryday,NHB,FewYear
54,Yes,50,0,0,Urban,ReturnHome,10035289,18,2,Home,High,BuyGoods,2,SUV,4,1,80K-100K,AlmostEveryday,HBSHOP,FewYear
22,Yes,-9,-9,-9,Urban,ServePassenger,10036875,-1,1,DropSomeoneOff,NotAscertained,Home,3,NotAscertained,8,1,NotAscertained,NotAscertained,HBO,Skip
22,Yes,-9,-9,-9,Urban,ToWork,10036875,-1,1,GoToWork,NotAscertained,DropSomeoneOff,3,NotAscertained,8,1,NotAscertained,NotAscertained,NHB,Skip
22,Yes,-9,-9,-9,Urban,ReturnHome,10036875,-1,1,Home,NotAscertained,GoToWork,3,NotAscertained,8,1,NotAscertained,NotAscertained,HBW,Skip
22,Yes,-9,-9,-9,Urban,SocialRecreation,10036875,-1,1,VisitFriends,NotAscertained,Home,3,NotAscertained,8,1,NotAscertained,NotAscertained,HBSOCREC,Skip
22,Yes,-9,-9,-9,Urban,Shopping,10036875,-1,1,BuyGas,NotAscertained,VisitFriends,3,NotAscertained,8,1,NotAscertained,NotAscertained,NHB,Skip
22,Yes,-9,-9,-9,Urban,SocialRecreation,10036875,-1,1,VisitFriends,NotAscertained,BuyGas,3,NotAscertained,8,1,NotAscertained,NotAscertained,NHB,Skip
22,Yes,-9,-9,-9,Urban,ServePassenger,10036875,-1,1,PickUpSomeone,NotAscertained,VisitFriends,3,NotAscertained,8,1,NotAscertained,NotAscertained,NHB,Skip
22,Yes,-9,-9,-9,Urban,ReturnHome,10036875,-1,1,Home,NotAscertained,PickUpSomeone,3,NotAscertained,8,1,NotAscertained,NotAscertained,HBO,Skip
3,Skip,-1,-1,-1,Urban,School,10036875,-1,2,GoSchoolAsStudent,NotAscertained,Home,3,Skip,2,1,NotAscertained,Skip,HBO,Skip
3,Skip,-1,-1,-1,Urban,ReturnHome,10036875,-1,2,Home,NotAscertained,GoSchoolAsStudent,3,Skip,2,1,NotAscertained,Skip,HBO,Skip
-8,Yes,-1,-1,-1,Urban,ServePassenger,10036875,-1,3,DropSomeoneOff,NotAscertained,Home,3,Skip,9,1,NotAscertained,Skip,HBO,Skip
-8,Yes,-1,-1,-1,Urban,ReturnHome,10036875,-1,3,Home,NotAscertained,DropSomeoneOff,3,Skip,9,1,NotAscertained,Skip,HBO,Skip
-8,Yes,-1,-1,-1,Urban,ToWork,10036875,-1,3,GoToWork,NotAscertained,Home,3,Skip,9,1,NotAscertained,Skip,HBW,Skip
-8,Yes,-1,-1,-1,Urban,ReturnHome,10036875,-1,3,Home,NotAscertained,GoToWork,3,Skip,9,1,NotAscertained,Skip,HBW,Skip
-8,Yes,-1,-1,-1,Urban,SocialRecreation,10036875,-1,3,VisitFriends,NotAscertained,Home,3,Skip,9,1,NotAscertained,Skip,HBSOCREC,Skip
-8,Yes,-1,-1,-1,Urban,Shopping,10036875,-1,3,BuyGas,NotAscertained,VisitFriends,3,Skip,9,1,NotAscertained,Skip,NHB,Skip
-8,Yes,-1,-1,-1,Urban,SocialRecreation,10036875,-1,3,VisitFriends,NotAscertained,BuyGas,3,Skip,9,1,NotAscertained,Skip,NHB,Skip
-8,Yes,-1,-1,-1,Urban,ServePassenger,10036875,-1,3,PickUpSomeone,NotAscertained,VisitFriends,3,Skip,9,1,NotAscertained,Skip,NHB,Skip
-8,Yes,-1,-1,-1,Urban,ReturnHome,10036875,-1,3,Home,NotAscertained,PickUpSomeone,3,Skip,9,1,NotAscertained,Skip,HBO,Skip
31,Yes,5,0,2,Urban,ToWork,10040322,5,1,GoToWork,High,Home,3,Car,4,2,50K-55K,SeveralWeek,HBW,Skip
31,Yes,5,0,2,Urban,ReturnHome,10040322,5,1,Home,High,GoToWork,3,Car,4,2,50K-55K,SeveralWeek,HBW,Skip
31,Yes,5,0,2,Urban,ReturnWork,10040322,5,1,ReturnToWork,High,Home,3,Car,4,2,50K-55K,SeveralWeek,HBW,Skip
31,Yes,5,0,2,Urban,ReturnHome,10040322,5,1,Home,High,ReturnToWork,3,Car,4,2,50K-55K,SeveralWeek,HBW,Skip
31,Yes,15,0,3,Urban,SocialRecreation,10040322,2,2,VisitFriends,High,Home,3,Car,2,2,50K-55K,AlmostEveryday,HBSOCREC,Skip
31,Yes,15,0,3,Urban,ReturnHome,10040322,2,2,Home,High,VisitFriends,3,Car,2,2,50K-55K,AlmostEveryday,HBSOCREC,Skip
-8,No,-1,-1,-1,Urban,SocialRecreation,10040322,-1,3,VisitFriends,High,Home,3,Skip,2,2,50K-55K,Skip,HBSOCREC,Skip
-8,No,-1,-1,-1,Urban,ReturnHome,10040322,-1,3,Home,High,VisitFriends,3,Skip,2,2,50K-55K,Skip,HBSOCREC,Skip
46,Yes,-1,0,1,Urban,ServePassenger,10045224,-1,1,PickUpSomeone,Low,Home,2,Skip,2,2,20K-25K,Skip,HBO,Skip
46,Yes,-1,0,1,Urban,ReturnHome,10045224,-1,1,Home,Low,PickUpSomeone,2,Skip,2,2,20K-25K,Skip,HBO,Skip
50,Yes,20,0,5,Urban,ToWork,10045224,5,2,GoToWork,Low,Home,2,Car,4,2,20K-25K,Skip,HBW,Skip
50,Yes,20,0,5,Urban,ReturnHome,10045224,5,2,Home,Low,GoToWork,2,Car,4,2,20K-25K,Skip,HBW,Skip
50,Yes,20,0,5,Urban,SocialRecreation,10045224,5,2,VisitFriends,Low,Home,2,Car,4,2,20K-25K,Skip,HBSOCREC,Skip
50,Yes,20,0,5,Urban,ReturnHome,10045224,5,2,Home,Low,VisitFriends,2,Car,4,2,20K-25K,Skip,HBSOCREC,Skip
53,No,8,0,4,Urban,ToWork,10048672,7,1,GoToWork,ExtremelyLow,Home,2,Walk,2,1,5K-10K,Skip,HBW,Skip
53,No,8,0,4,Urban,ReturnHome,10048672,7,1,Home,ExtremelyLow,GoToWork,2,Walk,2,1,5K-10K,Skip,HBW,Skip
43,Yes,20,0,2,Urban,ToWork,10050648,8,1,GoToWork,High,Home,1,Car,3,1,45K-50K,SeveralWeek,HBW,Skip
43,Yes,20,0,2,Urban,WorkRelated,10050648,8,1,OtherWorkRelated,High,GoToWork,1,Car,3,1,45K-50K,SeveralWeek,NHB,Skip
43,Yes,20,0,2,Urban,WorkRelated,10050648,8,1,OtherWorkRelated,High,OtherWorkRelated,1,Car,3,1,45K-50K,SeveralWeek,NHB,Skip
50,Yes,-1,0,3,Urban,ToWork,10052660,0,1,GoToWork,Low,Home,1,Skip,6,1,25K-30K,AlmostEveryday,HBW,Skip
50,Yes,-1,0,3,Urban,WorkRelated,10052660,0,1,OtherWorkRelated,Low,GoToWork,1,Skip,6,1,25K-30K,AlmostEveryday,NHB,Skip
50,Yes,-1,0,3,Urban,EatMeal,10052660,0,1,GetMeal,Low,OtherWorkRelated,1,Skip,6,1,25K-30K,AlmostEveryday,NHB,Skip
50,Yes,-1,0,3,Urban,ReturnWork,10052660,0,1,ReturnToWork,Low,GetMeal,1,Skip,6,1,25K-30K,AlmostEveryday,NHB,Skip
50,Yes,-1,0,3,Urban,Family,10052660,0,1,PTA,Low,ReturnToWork,1,Skip,6,1,25K-30K,AlmostEveryday,NHB,Skip
50,Yes,-1,0,3,Urban,ReturnHome,10052660,0,1,Home,Low,PTA,1,Skip,6,1,25K-30K,AlmostEveryday,HBO,Skip
71,Yes,-1,0,-8,Urban,Family,10060197,-1,2,GroomingHaircutNails,Low,Home,2,Skip,5,0,20K-25K,Skip,HBO,Skip
71,Yes,-1,0,-8,Urban,Shopping,10060197,-1,2,BuyGoods,Low,GroomingHaircutNails,2,Skip,5,0,20K-25K,Skip,NHB,Skip
71,Yes,-1,0,-8,Urban,Family,10060197,-1,2,BuyService,Low,BuyGoods,2,Skip,5,0,20K-25K,Skip,NHB,Skip
71,Yes,-1,0,-8,Urban,SocialRecreation,10060197,-1,2,VisitFriends,Low,BuyService,2,Skip,5,0,20K-25K,Skip,NHB,Skip
71,Yes,-1,0,-8,Urban,ReturnHome,10060197,-1,2,Home,Low,VisitFriends,2,Skip,5,0,20K-25K,Skip,HBSOCREC,Skip
40,Yes,-1,0,3,Urban,Family,10061523,-1,1,BuyService,High,Home,4,Skip,3,0,morethan100K,AlmostEveryday,HBSHOP,Skip
40,Yes,-1,0,3,Urban,Shopping,10061523,-1,1,BuyGoods,High,BuyService,4,Skip,3,0,morethan100K,AlmostEveryday,NHB,Skip
40,Yes,-1,0,3,Urban,ReturnHome,10061523,-1,1,Home,High,BuyGoods,4,Skip,3,0,morethan100K,AlmostEveryday,HBSHOP,Skip
40,Yes,-1,0,5,Urban,ServePassenger,10061523,-1,2,DropSomeoneOff,High,Home,4,Skip,9,0,morethan100K,AlmostEveryday,HBO,Skip
40,Yes,-1,0,5,Urban,SocialRecreation,10061523,-1,2,GoToGym,High,DropSomeoneOff,4,Skip,9,0,morethan100K,AlmostEveryday,NHB,Skip
40,Yes,-1,0,5,Urban,ReturnHome,10061523,-1,2,Home,High,GoToGym,4,Skip,9,0,morethan100K,AlmostEveryday,HBSOCREC,Skip
40,Yes,-1,0,5,Urban,Shopping,10061523,-1,2,BuyGoods,High,Home,4,Skip,9,0,morethan100K,AlmostEveryday,HBSHOP,Skip
40,Yes,-1,0,5,Urban,ReturnHome,10061523,-1,2,Home,High,BuyGoods,4,Skip,9,0,morethan100K,AlmostEveryday,HBSHOP,Skip
40,Yes,-1,0,5,Urban,ServePassenger,10061523,-1,2,PickUpSomeone,High,Home,4,Skip,9,0,morethan100K,AlmostEveryday,HBO,Skip
40,Yes,-1,0,5,Urban,ReturnHome,10061523,-1,2,Home,High,PickUpSomeone,4,Skip,9,0,morethan100K,AlmostEveryday,HBO,Skip
40,Yes,-1,0,5,Urban,Shopping,10061523,-1,2,BuyGoods,High,Home,4,Skip,9,0,morethan100K,AlmostEveryday,HBSHOP,Skip
40,Yes,-1,0,5,Urban,ReturnHome,10061523,-1,2,Home,High,BuyGoods,4,Skip,9,0,morethan100K,AlmostEveryday,HBSHOP,Skip
9,Skip,-1,-1,-1,Urban,School,10061523,-1,3,GoSchoolAsStudent,High,Home,4,Skip,4,0,morethan100K,Skip,HBO,Skip
9,Skip,-1,-1,-1,Urban,ReturnHome,10061523,-1,3,Home,High,GoSchoolAsStudent,4,Skip,4,0,morethan100K,Skip,HBO,Skip
9,Skip,-1,-1,-1,Urban,School,10061523,-1,3,Library,High,Home,4,Skip,4,0,morethan100K,Skip,HBO,Skip
9,Skip,-1,-1,-1,Urban,ReturnHome,10061523,-1,3,Home,High,Library,4,Skip,4,0,morethan100K,Skip,HBO,Skip
